cluster,elem_0,elem_1,elem_2,elem_3,elem_4,elem_5,elem_6,elem_7,elem_8,elem_9,elem_10,elem_11,elem_12,elem_13,elem_14,elem_15,elem_16,elem_17,elem_18,elem_19,elem_20,elem_21,elem_22,elem_23,elem_24,elem_25,elem_26,elem_27,elem_28
639,barbeava,barbaean,barb,,,,,,,,,,,,,,,,,,,,,,,,,,
640,lJltra-mar,Ietras,traeos,ultragge,tra,traidr,"ITra-
go",,,,,,,,,,,,,,,,,,,,,,
641,Iom,Guiomar,mals,liomal,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arcada,dua Arcada,aa Arclivo,,,,,,,,,,,,,,,,,,,,,,,,,,
643,levira,levia,Olivira,Pervira,Tavira,,,,,,,,,,,,,,,,,,,,,,,,
644,nio apparecu,desappareceru,"Appareca tam-
bem",Apparecel,lieapparecend0,,,,,,,,,,,,,,,,,,,,,,,,
645,d'hera,saherania tdt,saherania,s6 pelu soberana alturu,,,,,,,,,,,,,,,,,,,,,,,,,
646,Paea,d'alpaea,Paeo,espaeo,Pae,Paelo,,,,,,,,,,,,,,,,,,,,,,,
647,rclombou,Lom,Nem,mne,Ilomnem,,,,,,,,,,,,,,,,,,,,,,,,
648,escoeo,beh,Cusa,lusco fusco,Cusco,buschl,,,,,,,,,,,,,,,,,,,,,,,
649,Cam1a,campes,Camala,Camaras,relogio da Camara,Lamara...,Camara,Lamara,Cumaras,Paire Amaro,Presidente da Camara,camape,Amarante,-HE,,,,,,,,,,,,,,,
650,n amigu seri,"pu-
hd0 0 cordio",enore Rico-,Mlisericrdia,plcjad,misoricordia,Mlisericordia,Post-Seripum,,,,,,,,,,,,,,,,,,,,,
651,curapco,Mlurad,Clura,Litteralura,,,,,,,,,,,,,,,,,,,,,,,,,
652,vcjo,Alcu,Alcmtcjo,,,,,,,,,,,,,,,,,,,,,,,,,,
653,Amanhi,MIas de manhi,"sc arredira
'ssa manha",acopanhira,anhi,Amanha,Iuantas manhis,manhai porm,manhii,Noella-recebeu do manhi,Una mnanhi,Manh,tanhi,,,,,,,,,,,,,,,,
654,Inagnilicos,peonagehi,Inagarefes,Inagra,Inag,,,,,,,,,,,,,,,,,,,,,,,,
655,quintciro,"El-ei tem uta
quinta",laoaquina,quinlta,quintu,"Quinta
fcira",,,,,,,,,,,,,,,,,,,,,,,
656,aui,naui,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,relluem,rela,Torel,Rel,,,,,,,,,,,,,,,,,,,,,,,,,
658,despcito tao,lespcdacci,despcdiu,,,,,,,,,,,,,,,,,,,,,,,,,,
659,Iwis,Mlorte,Sorra Mlorcna,Mlorle,Mlohiqtue,Mloral,,,,,,,,,,,,,,,,,,,,,,,
660,Talvcz,calp0s,Culcalu,calv0,Acal,,,,,,,,,,,,,,,,,,,,,,,,
661,rmpendu,Iacatent,batendu,novo retervendu,hatendu,,,,,,,,,,,,,,,,,,,,,,,,
662,"cutello minha dce matdre Hstevani-
nha","Pinhal
de Estoevinha",vinhu,Estevinha,Gravinha,,,,,,,,,,,,,,,,,,,,,,,,
663,Alcira,cirado,Ciil de Olicira,Tecedciras,Irontcira,pratelcira,libcira,b)edicira,Cerejcira,Oliycira,,,,,,,,,,,,,,,,,,,
664,lm,p0,techot,puehot o,Chole,,,,,,,,,,,,,,,,,,,,,,,,
665,apagadu,afaga4am,tGaga,Pruaga,Vagarsalnclie,nhaga,Aga-,mattagal,,,,,,,,,,,,,,,,,,,,,
666,bre,resoou,gresa,tebres,Iebres,,,,,,,,,,,,,,,,,,,,,,,,
667,pedru,Pedrosa,edro,Vidros,,,,,,,,,,,,,,,,,,,,,,,,,
668,elnmarauhado,ombrulhado,uiIhado,Iha,,,,,,,,,,,,,,,,,,,,,,,,,
669,santos,qtlanto,Iortanto,Santos,rapazsl Santo,Ranto,Antonia,Santo,innnuveisl Santo IDeusl Mlortos,"santol
.--Ora",Hspantos,Santo beus7,,,,,,,,,,,,,,,,,
670,Caalleio,Cnvalliro,AtC alli,Caalliro,pallido,,,,,,,,,,,,,,,,,,,,,,,,
671,sedinhn,endinha,Yendinha,,,,,,,,,,,,,,,,,,,,,,,,,,
672,es Inostrar,Inos,iin-,Iinos cyprestes,pos linos,Iino,ui bciin,Iinos,Inostrou,,,,,,,,,,,,,,,,,,,,
673,Goneala,tonealinho,Gonealinho,Niol Goneal,Gonealt,"eia da tade In
tGonealo",Gioneale,Goneulo,Iaort- tGoneal,YtCZ,oneal0,"Imnanos
Gonealo",Gonea-,Coneala,Gonealol,Goneal,,,,,,,,,,,,,
674,surprceza,Vendcia,surprchendcssecm,dcsde,,,,,,,,,,,,,,,,,,,,,,,,,
675,gria,Iria,pria,Syria,MIayria paro,IPIria-  coi,,,,,,,,,,,,,,,,,,,,,,,
676,lisboa,Iisboa,ci lisboa,Lisboa...,ILisboa,lLisboa,Lisbona,"lisboa
llces",Iisbou,I6,l.isboa,OII Lisboa,Lisboal,"ksta t
lLisboa",Lisboa,"Lisboal
Nem",dc Lisboa,,,,,,,,,,,,
677,Fabrica,abrissc,Abria,HE,Abril,d'Abril,voril,,,,,,,,,,,,,,,,,,,,,,
678,gre,Arreda,Meda,Redacges,greda,,,,,,,,,,,,,,,,,,,,,,,,
679,llestava porei,pore,Poreira,porei,crei,,,,,,,,,,,,,,,,,,,,,,,,
680,Viseonde,declrotu,eseondessen1 U Olll1,Viscuonde,IL0g0,Mondes,ondec,recspondela,ondc,,,,,,,,,,,,,,,,,,,,
681,ILl,utros ullre,ILLRE,ILlremcnle,,,,,,,,,,,,,,,,,,,,,,,,,
682,arrastira n'umas andas,"1F
d'ahi n'uma ba earavaua",U ne,D)'um,u n'um,,,,,,,,,,,,,,,,,,,,,,,,
683,Beml,Tabemn,"beml
esteirada",tatbem,beml,,,,,,,,,,,,,,,,,,,,,,,,
684,obruva,louvadol,luva,,,,,,,,,,,,,,,,,,,,,,,,,,
685,nio dais,nio alvorolar,"nio ha sulti-
Ileas",nio disfarea,eio l,"ue nio der-
ribara",nio mc,,,,,,,,,,,,,,,,,,,,,,
686,livremenle,homen,gemend,Menules,hmen,,,,,,,,,,,,,,,,,,,,,,,,
687,trespassado,"maTia
tra tres
destemido-qne",tres almogavres,retrescou,Tres,,,,,,,,,,,,,,,,,,,,,,,,
688,marroquim,uuirroquim,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,interessdo,terver,cnternecido,intervcio,,,,,,,,,,,,,,,,,,,,,,,,,
690,"Jouquim da
Cpa",Joaquim da lParte,Joaqui,nhm d'Aquilut,Joaquim da Pota,Joaqtuim da Porta,,,,,,,,,,,,,,,,,,,,,,,
691,mfim,Emfim,mfin,Hmfim,kmfim,,,,,,,,,,,,,,,,,,,,,,,,
692,rmo,formoso Leonel,tao formosa,Formosa,,,,,,,,,,,,,,,,,,,,,,,,,
693,"Inas
aio emrelcndemosl..",Inasstdos,Mlinas,alnas,aenas,las ahnas .fIonsinas,demoradu Inas,Minas,Inas,,,,,,,,,,,,,,,,,,,,
694,tarror,Trrel,carrelra,borla do harrete,Tarre,"caix
de tartaruga",Tarrel,,,,,,,,,,,,,,,,,,,,,,
695,estrada de Collaros,"estrada
Agora prim",tradici,"a-
lestra",estrad,estrebuchaudo,testeira rostrada- semnpre,estruda,,,,,,,,,,,,,,,,,,,,,
696,IRkosa,IUosa,Kosa,,,,,,,,,,,,,,,,,,,,,,,,,,
697,Sabels,saberia narra,saber1,Sabes,Saber,,,,,,,,,,,,,,,,,,,,,,,,
698,lanqes om,"An-
dre, scm",Can-,Lan-,Mran-,tan-,,,,,,,,,,,,,,,,,,,,,,,
699,pclludo,nio alludamos Iais,tnludc,pclluda,Iepulud,,,,,,,,,,,,,,,,,,,,,,,,
700,Vi-,"io vi-
sitnr",petdra,"vi-
draas",,,,,,,,,,,,,,,,,,,,,,,,,
701,Lnargo d'El-Rei,Fl-ei,alagado d'esput,Largo do Chalariz,Largo dEl-llei,"Largo d`Fl-
ei",U CsaSo d'es-,ILargo d'Fl-lei,Largo d'El-el,,,,,,,,,,,,,,,,,,,,
702,piedade,soledade,Piedade,,,,,,,,,,,,,,,,,,,,,,,,,,
703,Adio,Adi-,Gadiana,ian0,Adian-,,,,,,,,,,,,,,,,,,,,,,,,
704,Gungalo,Gongca-,ongalinlo,Gongealo,hengala,Gongalo,Gongcalo,,,,,,,,,,,,,,,,,,,,,,
705,Iagua,gualrdado0,cgua,egua,,,,,,,,,,,,,,,,,,,,,,,,,
706,gavetao,Plavras,Alcaide dAveyras,Aveyras,Ave-,lyra,,,,,,,,,,,,,,,,,,,,,,,
707,tlivoirn,Olivoira,d'Olivoira,d'Olivoeira,,,,,,,,,,,,,,,,,,,,,,,,,
708,IIAMIIIES,RAMIIIES,IIAIIIIIES,IAMIIIIE,IAMIIIIES,ILAMIIIH5,"ILLITIII A1 II AMIIINS
genebra",,,,,,,,,,,,,,,,,,,,,,
709,Yae,"Passira
ahi",impassivol,Assimn,Crassa,Assi,Passira,Assigna Y.,,,,,,,,,,,,,,,,,,,,,
710,Iepeis,Tcisl,tei,reeisu,Iteisla,,,,,,,,,,,,,,,,,,,,,,,,
711,Filho-d'Algo,Ilhodes,Rocilho,bilho,,,,,,,,,,,,,,,,,,,,,,,,,
712,Ceo,"IWIS
eom",ceomo,ineomodava,eom,,,,,,,,,,,,,,,,,,,,,,,,
713,RMIlS,Irmio,u irmiie0,irmi,,,,,,,,,,,,,,,,,,,,,,,,,
714,sompe,sompre toliciosa,eomprida,I)as,Fmpregos,sompre,,,,,,,,,,,,,,,,,,,,,,,
715,Uis,I'uis,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,Elduara,d'Azuara,puara,uarmaraln,,,,,,,,,,,,,,,,,,,,,,,,,
717,carvalheiras do Casal No-,cabo do camiuho do Nasecnte,Cmuolino,Ioos do Camolino,,,,,,,,,,,,,,,,,,,,,,,,,
718,scmssaboria universal,niversal,aversaa,cnversandw cum utn ho-,onversa,conversand0,Rsa,,,,,,,,,,,,,,,,,,,,,,
719,rutestar,Uh,ute,ute i,i cautela,Paroecc qute nel,,,,,,,,,,,,,,,,,,,,,,,
720,llla,klla,"lla
dias",lla,,,,,,,,,,,,,,,,,,,,,,,,,
721,Porgal,porl,IPor,lPor,Por-,,,,,,,,,,,,,,,,,,,,,,,,
722,"qte
elle","andre
Elle","qute
elle collabrava","qute
elle",,,,,,,,,,,,,,,,,,,,,,,,,
723,ceu alto,Waltor,ais alta,Iais alto,lais aui,,,,,,,,,,,,,,,,,,,,,,,,
724,Inur,"uI
nur0",Inuros,Inuro,,,,,,,,,,,,,,,,,,,,,,,,,
725,Livraria,Snf IRartr,Liraria,liraria,,,,,,,,,,,,,,,,,,,,,,,,,
726,Afoguead,Galilea,l)ueado le Galilea,VWi-,,,,,,,,,,,,,,,,,,,,,,,,,
727,Bm,Mlanoel,Manoelsinho,apcrtda azinhnga,Mlanoelzinho,,,,,,,,,,,,,,,,,,,,,,,,
728,Formatura,Formalra,la Formatura,,,,,,,,,,,,,,,,,,,,,,,,,,
729,"sobreveste ne-
gra","sobrc
feira de manha",sobrecnsa,Sobras,sobrctudo de verio,sobrc,sobreeasaca,,,,,,,,,,,,,,,,,,,,,,
730,Castanhciro,Castanheciro,Castaheiro,cothanheiru,Castanleiro,companheiru,Castanhtei-,Castanhiro,Castanheiro,"Castanhciro Palrioti-
heiro",Castanheira,Castanheio,,,,,,,,,,,,,,,,,
731,uo vocs quizerem:,Nocs,Vocs,,,,,,,,,,,,,,,,,,,,,,,,,,
732,xira sahir,Sahi,sahia,"sahida da
missal Ao",Sahira,sahi,benta i sahida,sahiu,sobesahir,,,,,,,,,,,,,,,,,,,,
733,lodo bolsar,Iodosas,tdos,Iodos,,,,,,,,,,,,,,,,,,,,,,,,,
734,Egrcja,exagvro alegrc,msyo,alegree,to negre,alegre,,,,,,,,,,,,,,,,,,,,,,,
735,Torre de l. Hamiresns,"AMIRE

Bolos de bacalhaul",Dize I.,Torre de mandudo do,Torre de I. Raires,Torre de I. Hamires,treire de an-,,,,,,,,,,,,,,,,,,,,,,
736,Toi,Join,Toin,,,,,,,,,,,,,,,,,,,,,,,,,,
737,Toios,receioso,Ios-,Ios,,,,,,,,,,,,,,,,,,,,,,,,,
738,L.lvdis,"Auctoridle do Districta
rcontra",distrahidas:- h.,Chcete do bistricta,distriet,Iistricto,islricto,Districto,Chefo do District,,,,,,,,,,,,,,,,,,,,
739,arvrecdo,Iovrhgec,Tovrvre,,,,,,,,,,,,,,,,,,,,,,,,,,
740,fcrvuru picattte,mctte,qtte,ttes,,,,,,,,,,,,,,,,,,,,,,,,,
741,Iuito,Inuito noa,Inuito,sequito,uito,nuito serio,tnuito,,,,,,,,,,,,,,,,,,,,,,
742,Froalengo,valenlias,ji sale,gales,cale,saler,dale,caleil,ale,,,,,,,,,,,,,,,,,,,,
743,bom Padre Sueiro,vczeiro,ceiro,Palrc Sueiro,Sueiro,,,,,,,,,,,,,,,,,,,,,,,,
744,Guiio,ms siio,triio,i Auctri-,iriio,,,,,,,,,,,,,,,,,,,,,,,,
745,Mloahitas,"ine-
itaveis",Iinita,Mluitas,Coitadal,gritand,gtitar,Aquitania,"resuscitar ostcs va-
ries",jd,Ita,ra hnitau,,,,,,,,,,,,,,,,,
746,sc socgo,Ii,sc Nro,SC Io,u Iof,sc csse,,,,,,,,,,,,,,,,,,,,,,,
747,"Palacio de gsto
italiano",Italianos,ltalia,Fatali-,Bonital,hortalia,Italia,,,,,,,,,,,,,,,,,,,,,,
748,Ioao,"MIas o
Joao Gouveia",m go,Joao Gou-,Joao Gouvcia,,,,,,,,,,,,,,,,,,,,,,,,
749,lovar,lcvar,urze,varzea,,,,,,,,,,,,,,,,,,,,,,,,,
750,escrvr ct garho,Scritum,Scrpftu-,escrceva,"vomo escre-
veu",,,,,,,,,,,,,,,,,,,,,,,,
751,partidus de lidye,Partidol,IPartido-,,,,,,,,,,,,,,,,,,,,,,,,,,
752,Losta,Iloste,Felost...,loso,IIoste Ilcal,"la lloste leal
1",loste,,,,,,,,,,,,,,,,,,,,,,
753,"Sulares
rivaes",Vae,Bravaes,St cspcrava,Iravacs,urmurava,prearava,Iravaes,ravaes,aes Iravaes,,,,,,,,,,,,,,,,,,,
754,hoston,tostoes,n'este Agosto,lde haver tdesgosto,Agosto,gostol,,,,,,,,,,,,,,,,,,,,,,,
755,collina,collo da mae,Collares,Gll,ollal,collao,,,,,,,,,,,,,,,,,,,,,,,
756,Nntao,Fntao,Catao,kntao,Entao,Intao,,,,,,,,,,,,,,,,,,,,,,,
757,go,loino,coIno,coinbinarmos,coino,,,,,,,,,,,,,,,,,,,,,,,,
758,Nlirauie,exclainira,dmiraa,alastrira,estoira.-,amira,IutIuUira,sira,mudira u,almcjira,Par;ira,topira,coira,iradignio,Duxira,pquno,muira,,,,,,,,,,,,
759,Iilha,humilhacio,ma milha,"nira
au lilha ais nova de
de 5",rodilhado tropol,lilha,ilha dum carniceiro,,,,,,,,,,,,,,,,,,,,,,
760,Mlirunte,Mlira-,Mlirnto,Gnle,Mlirnle,,,,,,,,,,,,,,,,,,,,,,,,
761,"Toa d'r-
l",Toa d'r-,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,Mauael da Adega,Maus,Mauael,,,,,,,,,,,,,,,,,,,,,,,,,,
763,sa tace mis,face do homcm,a6,ge do Lnrg,iace do Fi-,,,,,,,,,,,,,,,,,,,,,,,,
764,Jhle,Nl-hley,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,Icino,Reino,veridico do leino,eino,Hleino,,,,,,,,,,,,,,,,,,,,,,,,
766,Ioda,rioda,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,Almas,passo tqute dve calmar,Lma,Alma,dalma,,,,,,,,,,,,,,,,,,,,,,,,
768,pouc0,nuca,Goucaloe,,,,,,,,,,,,,,,,,,,,,,,,,,
769,Parahcens,dua Parada,Parada,"colsl
disparates",plcparadu,IPara,lPara,,,,,,,,,,,,,,,,,,,,,,
770,Volteos,volvu:-,altuc,voltassve,GA,"lEste ul-
trajc revoltira o solar",voltu,,,,,,,,,,,,,,,,,,,,,,
771,aneiras,seI,"hom-
hreiras",Mareiras,Tecedeiras,"Seira
I168",uin cruseir,seiras,,,,,,,,,,,,,,,,,,,,,
772,pcdra,valle estreito dc Canta-Pcdra,Erncsto dc,estreito dc Canta-Pcdra,,,,,,,,,,,,,,,,,,,,,,,,,
773,Viscunde,Iiscutal,Iiscurso,,,,,,,,,,,,,,,,,,,,,,,,,,
774,immensissima,ma immensa ve`gouha,Iens,tcm immens0,p6de,immehsa,immensos,,,,,,,,,,,,,,,,,,,,,,
775,lh ua Torrc,Iorrc,Torrciro do Paco,Irrc,Torrc,,,,,,,,,,,,,,,,,,,,,,,,
776,abrazaa,Brazil,braza,braz,,,,,,,,,,,,,,,,,,,,,,,,,
777,"Vivaln
MIagestosamente",Vivaonle,divan,lival qunndo,IVa3,Vival,,,,,,,,,,,,,,,,,,,,,,,
778,"se-
girand",plorando ny,ameagira,iugira,diran,girand,"Casal do
Mliranda",,,,,,,,,,,,,,,,,,,,,,
779,mao,Raos,maos,Iaos,,,,,,,,,,,,,,,,,,,,,,,,,
780,Baluarte-Volho,l2art,Quartel,luarte,Iuarte,,,,,,,,,,,,,,,,,,,,,,,,
781,lois leitDes,Fleitores,Leit,,,,,,,,,,,,,,,,,,,,,,,,,,
782,"r,,- l",lelogio-de-Sol,Seplelo,intolesr.-,Tolelo,,,,,,,,,,,,,,,,,,,,,,,,
783,io-Mans,Manso,Rio-Manso,,,,,,,,,,,,,,,,,,,,,,,,,,
784,gingand,Vingasse,langas,engasg0,nanga,descanga,fnga,vinganga,,,,,,,,,,,,,,,,,,,,,
785,IMIIlI5,IIMIIIH,U.AA I IMIIS,C.A1 I. IMIII,IMII,MIi-,,,,,,,,,,,,,,,,,,,,,,,
786,Guonealo,unealo nascira,Gunealo,Geuealoic,inealo,Gouealo,,,,,,,,,,,,,,,,,,,,,,,
787,Aministrador do Concelho,"hraco do Admi-
nistrador",Ainistrador,"Admi-
nistradr",Ainistralor,Administradr,Aministrador,Amninistracio,lministrador,Administrador,,,,,,,,,,,,,,,,,,,
788,IDeus,"merce de
Deusl",Ieus,Te-Deum,bDeus noss,bDeus,Deusl,Deus,,,,,,,,,,,,,,,,,,,,,
789,N'ossa,grossu,cssa,poss0,Russa,uossa,,,,,,,,,,,,,,,,,,,,,,,
790,gre amael,Melodrama,Mlama,nama,,,,,,,,,,,,,,,,,,,,,,,,,
791,"U
desar0tl",Bayao,deses-1,desfazcr,sen Cayal-,desdohaya,,,,,,,,,,,,,,,,,,,,,,,
792,"Ilespa-
nha n'uma pandega heroical",dIIospanha,llespanha,Ilespa-,Mlespanha,IIespanha,Ilespanha,,,,,,,,,,,,,,,,,,,,,,
793,Alon-,alol,aloro,Gaualo,Palo,,,,,,,,,,,,,,,,,,,,,,,,
794,Hlra-,Iem,lraaua,iemlra,,,,,,,,,,,,,,,,,,,,,,,,,
795,Joiio Gouveia,lio Gouveia,Joaio Gouveia,portao Joio Gouveia,Joio Gouveia,Joio ouveia,,,,,,,,,,,,,,,,,,,,,,,
796,"Peo s Mi-
chas","dce
chapeu alto","letle l
velho chapeo de palha",haneo alto,Ceo accuda,caheeo alto,chapeo alto,chapeo,,,,,,,,,,,,,,,,,,,,,
797,orclha,tclhado,parclha,pobe da vclha,vclha,,,,,,,,,,,,,,,,,,,,,,,,
798,IJoa,Joa-,Joa,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Gonal,F Gonalo,tonalo,tGonalo,Gonalol,Uonalo,Ohi Gonalo,Uaonalo,eglonalista,Gonalo aeudiu,Gonalo,Gonalo endes,Gonal0,,,,,,,,,,,,,,,,
800,estendid l t plitrona ii vurand,segurand,ii vurand,,,,,,,,,,,,,,,,,,,,,,,,,,
801,Nacao,coraci nio,Coral,Oracas,Coraon,coracao,,,,,,,,,,,,,,,,,,,,,,,
802,Ilu,luancns,Cilude,cilua,lua,,,,,,,,,,,,,,,,,,,,,,,,
803,CUlII,Clul,Mlultidio,liaI0'C,scgulia,lulia,,,,,,,,,,,,,,,,,,,,,,,
804,"Snr
Ilegedor",Sbedores,Saledor,Yedor,,,,,,,,,,,,,,,,,,,,,,,,,
805,F6ra,Ulgoso,Fidulgol meu Fidalgol,Iidulguia,Fidulgo,,,,,,,,,,,,,,,,,,,,,,,,
806,"apa-
vorira",a4pa-,apa-,,,,,,,,,,,,,,,,,,,,,,,,,,
807,lapis,IIDE3,brancuras de lapides,papi,lapide,,,,,,,,,,,,,,,,,,,,,,,,
808,"uI
bro",Jutubro,subro,,,,,,,,,,,,,,,,,,,,,,,,,,
809,quietaeao,ji inuieto,quietaco,,,,,,,,,,,,,,,,,,,,,,,,,,
810,effcito,"raoean-I
do u lcito de pau pret",lcito u tad,aceccitou,Hrito,IBrito,pcito,,,,,,,,,,,,,,,,,,,,,,
811,Ai,l'aeos d'Aellim,sellim,Ccm,d'Aellim,,,,,,,,,,,,,,,,,,,,,,,,
812,Santa-lreneiu,Santa-Ireneia,lreneia,Fnlgeneiao,Santa-lrrneia,"Santa
lreneia",Santa-lrneia,Santa-lreneia,,,,,,,,,,,,,,,,,,,,,
813,"Feiosn n Trei-
xcdo",Salcdor,mcdo c,hocdo,,,,,,,,,,,,,,,,,,,,,,,,,
814,"pa pu-
blica",Hlica-Ilo-,dolicassc,sc puhlicass,,,,,,,,,,,,,,,,,,,,,,,,,
815,Yillaverde,Caho Verde,chi verde,elo Verde,Yalverdc,"erista dos outirs de
Yalverde",Valerde,Valverde,Verde,,,,,,,,,,,,,,,,,,,,
816,indule,ria aindu,Aindu,,,,,,,,,,,,,,,,,,,,,,,,,,
817,"convento das
onicas",Sino de anlua,Convento de anta-lIlrigida do,Convento de anta-lIlrigida,convento de Santa hereza,lnveneao,,,,,,,,,,,,,,,,,,,,,,,
818,Ireseo rebrilho dos dontes,agua fresea,Ireseos,deseoherta,Ireseo,,,,,,,,,,,,,,,,,,,,,,,,
819,pasmad0,IncSI10,ncsma,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Romperia,eautels du Loleria,Reriz,Clerigo,Loleria,,,,,,,,,,,,,,,,,,,,,,,,
821,El-kei,"El-lei Fer-
nando",IEl-lei,El-lei,,,,,,,,,,,,,,,,,,,,,,,,,
822,Jargo,Qe,Iargu,Iargeln,Iargo,,,,,,,,,,,,,,,,,,,,,,,,
823,Fulgcncio,S. Fulgeneio,V. F,S. Fulgcncio,,,,,,,,,,,,,,,,,,,,,,,,,
824,Chafriz,Clafariz,Safa,Largo do Chafariz,Chafariz,,,,,,,,,,,,,,,,,,,,,,,,
825,Fnthusiasmo,relusia,quusi,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Gunal,Gnalo,Inalo  in perceo,Ganalo,Gunalo,,,,,,,,,,,,,,,,,,,,,,,,
827,claustra,Castrol,Claustro,,,,,,,,,,,,,,,,,,,,,,,,,,
828,jarlim,Hmlim,emlim,mlim,"gentel
mlim tica",Fmlim,,,,,,,,,,,,,,,,,,,,,,,
829,Delegado,es,belegado,,,,,,,,,,,,,,,,,,,,,,,,,,
830,"ribeira de
Crede",Tcixeira de Carredes,"Teixeira de
Carredes",,,,,,,,,,,,,,,,,,,,,,,,,,
831,Vede,guedelha,Gedes,Guedes,uedes,,,,,,,,,,,,,,,,,,,,,,,,
832,seccalrcm,candcia,csfurucando,secco,Irincando,seccando,,,,,,,,,,,,,,,,,,,,,,,
833,Aggora,ac,aggo,,,,,,,,,,,,,,,,,,,,,,,,,,
